ENTIDAD,MUN,LOC,AGEB,MZA,NOM_LOC,GRAPROES,PEA,POCUPADA,P15YM_SE,VPH_C_SERV,VPH_SNBIEN,P_18A24,P_60YMAS,REL_H_M,POBTOT,TOTHOG,POBHOG,VIVPAR_HAB,VPH_NDACMM,VPH_AUTOM,VPH_MOTO,VPH_BICI
14,039,0001,.,012,Guadalajara,12.59,25.0,24.0,0.0,15.0,0.0,0.0,5.0,109.52,44.0,15.0,44.0,15.0,8.0,6.0,,3.0
14,039,0001,.,013,Guadalajara,10.71,29.0,29.0,,16.0,0.0,,7.0,128.0,57.0,16.0,57.0,15.0,10.0,6.0,0.0,
14,039,0001,.,014,Guadalajara,12.33,218.0,213.0,,127.0,0.0,41.0,71.0,86.1,415.0,128.0,415.0,128.0,38.0,88.0,,38.0
14,039,0001,.,015,Guadalajara,11.56,36.0,35.0,0.0,22.0,0.0,7.0,9.0,109.68,65.0,22.0,65.0,22.0,12.0,10.0,,4.0
14,039,0001,.,016,Guadalajara,12.82,12.0,12.0,0.0,8.0,0.0,,,133.33,21.0,8.0,21.0,8.0,3.0,5.0,,0.0
14,039,0001,.,017,Guadalajara,,,,,,,,,,1.0,,,,,,,
14,039,0001,.,018,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,019,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,021,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,022,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,023,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,032,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,033,Guadalajara,,,,,,,,,,4.0,,,,,,,
14,039,0001,.,034,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,035,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,036,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,037,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,.,039,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3694,001,Guadalajara,12.69,83.0,83.0,,56.0,0.0,15.0,41.0,97.53,160.0,56.0,160.0,56.0,15.0,41.0,,9.0
14,039,0001,3694,002,Guadalajara,12.55,86.0,86.0,0.0,55.0,0.0,20.0,40.0,83.5,189.0,55.0,189.0,55.0,13.0,41.0,,6.0
14,039,0001,3694,003,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3694,004,Guadalajara,12.6,37.0,37.0,0.0,25.0,0.0,8.0,16.0,108.82,71.0,25.0,71.0,25.0,7.0,17.0,3.0,5.0
14,039,0001,3694,005,Guadalajara,12.48,42.0,42.0,0.0,26.0,0.0,14.0,18.0,75.51,86.0,26.0,86.0,26.0,6.0,20.0,0.0,4.0
14,039,0001,3694,006,Guadalajara,12.48,79.0,78.0,,54.0,0.0,11.0,34.0,80.25,146.0,54.0,146.0,54.0,17.0,37.0,,6.0
14,039,0001,3694,007,Guadalajara,11.73,101.0,101.0,,58.0,0.0,28.0,45.0,90.83,208.0,58.0,208.0,58.0,20.0,37.0,3.0,13.0
14,039,0001,3694,008,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3694,009,Guadalajara,11.9,87.0,86.0,,50.0,0.0,15.0,42.0,93.02,166.0,50.0,166.0,50.0,10.0,40.0,,8.0
14,039,0001,3694,010,Guadalajara,9.91,20.0,19.0,,15.0,0.0,8.0,14.0,92.59,52.0,15.0,52.0,15.0,8.0,7.0,,7.0
14,039,0001,3694,011,Guadalajara,10.91,25.0,25.0,0.0,18.0,0.0,5.0,17.0,114.29,60.0,18.0,60.0,18.0,5.0,13.0,,4.0
14,039,0001,3694,012,Guadalajara,10.55,35.0,35.0,,19.0,0.0,6.0,11.0,100.0,68.0,19.0,68.0,19.0,3.0,16.0,0.0,4.0
14,039,0001,3694,015,Guadalajara,12.68,79.0,77.0,0.0,49.0,0.0,15.0,30.0,82.72,148.0,49.0,148.0,49.0,14.0,34.0,3.0,10.0
14,039,0001,3694,017,Guadalajara,12.07,11.0,11.0,0.0,6.0,0.0,7.0,,275.0,15.0,6.0,15.0,6.0,4.0,,0.0,
14,039,0001,3694,018,Guadalajara,10.76,13.0,12.0,0.0,6.0,0.0,3.0,,100.0,26.0,6.0,26.0,6.0,4.0,,0.0,0.0
14,039,0001,3694,020,Guadalajara,11.77,11.0,11.0,0.0,6.0,0.0,5.0,0.0,166.67,16.0,6.0,16.0,6.0,4.0,,,
14,039,0001,3694,021,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3694,022,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3694,023,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3694,031,Guadalajara,10.24,12.0,12.0,0.0,6.0,0.0,3.0,0.0,90.0,19.0,6.0,19.0,6.0,4.0,,0.0,3.0
14,039,0001,3694,032,Guadalajara,11.86,6.0,6.0,0.0,5.0,,,0.0,800.0,9.0,5.0,9.0,5.0,,,,
14,039,0001,3694,033,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3694,034,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3707,001,Guadalajara,12.78,100.0,99.0,,49.0,0.0,24.0,29.0,92.39,177.0,49.0,177.0,49.0,7.0,42.0,7.0,11.0
14,039,0001,3707,002,Guadalajara,11.78,41.0,41.0,0.0,25.0,0.0,13.0,23.0,97.44,77.0,25.0,77.0,25.0,10.0,15.0,,8.0
14,039,0001,3707,003,Guadalajara,12.24,95.0,95.0,0.0,57.0,0.0,26.0,43.0,97.94,192.0,57.0,192.0,57.0,13.0,44.0,4.0,13.0
14,039,0001,3707,004,Guadalajara,13.34,88.0,88.0,0.0,53.0,0.0,18.0,43.0,88.42,179.0,53.0,179.0,53.0,4.0,48.0,5.0,5.0
14,039,0001,3707,006,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3707,007,Guadalajara,,,,,,,,,,1.0,,,,,,,
14,039,0001,3707,008,Guadalajara,12.88,87.0,87.0,,53.0,0.0,23.0,45.0,89.62,201.0,53.0,201.0,51.0,9.0,43.0,6.0,10.0
14,039,0001,3707,009,Guadalajara,11.34,114.0,113.0,,67.0,0.0,21.0,59.0,94.78,224.0,67.0,224.0,67.0,18.0,49.0,6.0,13.0
14,039,0001,3707,010,Guadalajara,12.29,77.0,77.0,4.0,44.0,0.0,21.0,34.0,118.31,155.0,45.0,155.0,45.0,9.0,35.0,4.0,10.0
14,039,0001,3707,011,Guadalajara,12.59,96.0,96.0,0.0,51.0,0.0,23.0,33.0,89.77,167.0,51.0,167.0,51.0,10.0,40.0,4.0,9.0
14,039,0001,3707,012,Guadalajara,13.45,83.0,82.0,0.0,39.0,0.0,23.0,22.0,84.0,138.0,39.0,138.0,39.0,8.0,31.0,,10.0
14,039,0001,3707,013,Guadalajara,12.69,40.0,40.0,0.0,22.0,0.0,6.0,15.0,105.88,70.0,22.0,70.0,22.0,3.0,17.0,4.0,6.0
14,039,0001,3707,014,Guadalajara,12.92,69.0,67.0,0.0,38.0,0.0,15.0,29.0,92.65,131.0,38.0,131.0,38.0,4.0,34.0,0.0,
14,039,0001,3707,016,Guadalajara,,,,,,,,,,2.0,,,,,,,
14,039,0001,3707,017,Guadalajara,11.23,12.0,12.0,0.0,9.0,0.0,,8.0,93.33,29.0,9.0,29.0,9.0,,7.0,0.0,
14,039,0001,3707,018,Guadalajara,10.27,10.0,10.0,,12.0,0.0,,14.0,106.67,31.0,12.0,31.0,12.0,5.0,7.0,0.0,
14,039,0001,3707,019,Guadalajara,9.61,30.0,30.0,4.0,23.0,0.0,9.0,24.0,90.48,80.0,23.0,80.0,23.0,11.0,12.0,,
14,039,0001,3707,021,Guadalajara,12.21,83.0,83.0,0.0,45.0,0.0,15.0,42.0,95.24,164.0,45.0,164.0,45.0,13.0,31.0,,8.0
14,039,0001,3707,022,Guadalajara,11.62,78.0,77.0,5.0,47.0,0.0,12.0,45.0,70.0,153.0,47.0,153.0,47.0,4.0,42.0,5.0,14.0
14,039,0001,3707,023,Guadalajara,11.41,46.0,46.0,0.0,29.0,0.0,12.0,22.0,126.19,95.0,29.0,95.0,29.0,4.0,25.0,3.0,4.0
14,039,0001,3707,024,Guadalajara,10.9,36.0,36.0,,19.0,0.0,11.0,16.0,117.95,85.0,19.0,85.0,19.0,4.0,13.0,4.0,6.0
14,039,0001,3707,026,Guadalajara,13.32,41.0,41.0,0.0,24.0,0.0,10.0,,93.62,91.0,24.0,91.0,24.0,,23.0,4.0,7.0
14,039,0001,3707,027,Guadalajara,9.76,50.0,49.0,9.0,31.0,0.0,14.0,29.0,95.0,117.0,31.0,117.0,31.0,20.0,9.0,,7.0
14,039,0001,3707,028,Guadalajara,10.8,46.0,46.0,,32.0,0.0,10.0,31.0,116.33,106.0,32.0,106.0,31.0,7.0,25.0,3.0,7.0
14,039,0001,3707,029,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3707,030,Guadalajara,10.67,74.0,72.0,,31.0,0.0,22.0,28.0,92.65,131.0,31.0,131.0,31.0,10.0,20.0,,11.0
14,039,0001,3707,031,Guadalajara,12.21,48.0,47.0,0.0,28.0,0.0,6.0,19.0,75.0,91.0,28.0,91.0,28.0,5.0,23.0,,10.0
14,039,0001,3707,032,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3707,033,Guadalajara,14.99,112.0,112.0,,63.0,0.0,13.0,15.0,84.85,183.0,63.0,183.0,63.0,3.0,60.0,40.0,39.0
14,039,0001,3707,035,Guadalajara,14.76,28.0,28.0,0.0,16.0,0.0,,,108.0,52.0,16.0,52.0,16.0,0.0,16.0,,
14,039,0001,3707,036,Guadalajara,13.2,54.0,54.0,0.0,40.0,0.0,13.0,8.0,109.09,138.0,40.0,138.0,39.0,,39.0,5.0,6.0
14,039,0001,3707,037,Guadalajara,15.31,36.0,36.0,0.0,20.0,0.0,,3.0,106.25,66.0,20.0,66.0,20.0,0.0,20.0,3.0,8.0
14,039,0001,3707,038,Guadalajara,13.27,41.0,41.0,0.0,25.0,0.0,5.0,8.0,100.0,90.0,25.0,90.0,24.0,,23.0,,8.0
14,039,0001,3707,039,Guadalajara,15.35,37.0,37.0,0.0,21.0,0.0,9.0,4.0,112.12,70.0,21.0,70.0,21.0,0.0,21.0,7.0,10.0
14,039,0001,3707,040,Guadalajara,13.42,41.0,41.0,0.0,24.0,0.0,9.0,8.0,86.05,80.0,24.0,80.0,24.0,,23.0,3.0,5.0
14,039,0001,3707,041,Guadalajara,14.61,31.0,31.0,0.0,17.0,0.0,6.0,4.0,107.14,58.0,17.0,58.0,17.0,,16.0,3.0,3.0
14,039,0001,3707,042,Guadalajara,14.03,23.0,23.0,,13.0,0.0,4.0,4.0,62.5,39.0,13.0,39.0,13.0,0.0,13.0,3.0,4.0
14,039,0001,3711,001,Guadalajara,11.14,60.0,59.0,3.0,30.0,0.0,17.0,21.0,96.55,114.0,30.0,114.0,30.0,10.0,20.0,,9.0
14,039,0001,3711,002,Guadalajara,11.71,41.0,41.0,,32.0,0.0,6.0,33.0,62.5,104.0,32.0,104.0,32.0,7.0,25.0,,7.0
14,039,0001,3711,003,Guadalajara,11.89,63.0,62.0,,33.0,0.0,9.0,35.0,80.82,132.0,33.0,132.0,33.0,9.0,23.0,,9.0
14,039,0001,3711,004,Guadalajara,11.67,86.0,86.0,,43.0,0.0,19.0,33.0,91.67,161.0,44.0,161.0,44.0,19.0,25.0,,10.0
14,039,0001,3711,005,Guadalajara,10.86,413.0,413.0,8.0,240.0,0.0,94.0,176.0,90.29,862.0,240.0,861.0,240.0,82.0,155.0,15.0,65.0
14,039,0001,3711,008,Guadalajara,11.55,71.0,71.0,,35.0,0.0,13.0,21.0,100.0,130.0,35.0,130.0,35.0,12.0,22.0,,5.0
14,039,0001,3711,009,Guadalajara,11.04,58.0,58.0,,32.0,0.0,15.0,32.0,73.44,111.0,32.0,111.0,32.0,13.0,18.0,3.0,5.0
14,039,0001,3711,010,Guadalajara,11.01,48.0,48.0,,33.0,,12.0,15.0,84.38,118.0,33.0,118.0,33.0,12.0,20.0,3.0,10.0
14,039,0001,3711,011,Guadalajara,10.78,21.0,21.0,0.0,15.0,0.0,5.0,12.0,126.09,52.0,15.0,52.0,15.0,5.0,10.0,3.0,5.0
14,039,0001,3711,012,Guadalajara,11.4,84.0,84.0,,44.0,0.0,14.0,22.0,80.49,148.0,44.0,148.0,44.0,14.0,29.0,3.0,20.0
14,039,0001,3711,016,Guadalajara,11.5,77.0,77.0,,38.0,,17.0,24.0,100.0,138.0,39.0,138.0,39.0,12.0,27.0,0.0,8.0
14,039,0001,3711,017,Guadalajara,11.97,60.0,60.0,,36.0,0.0,13.0,24.0,82.61,126.0,36.0,126.0,36.0,10.0,25.0,3.0,5.0
14,039,0001,3711,018,Guadalajara,10.27,32.0,32.0,3.0,19.0,0.0,8.0,14.0,96.97,65.0,19.0,65.0,19.0,10.0,8.0,,
14,039,0001,3711,019,Guadalajara,12.16,56.0,56.0,0.0,31.0,0.0,12.0,25.0,90.0,95.0,31.0,95.0,31.0,11.0,20.0,,13.0
14,039,0001,3711,020,Guadalajara,10.48,89.0,89.0,0.0,46.0,0.0,19.0,39.0,89.66,165.0,46.0,165.0,46.0,9.0,36.0,5.0,18.0
14,039,0001,3711,023,Guadalajara,10.71,57.0,56.0,,38.0,0.0,20.0,31.0,77.63,135.0,38.0,135.0,38.0,13.0,25.0,,15.0
14,039,0001,3711,024,Guadalajara,11.41,60.0,60.0,,32.0,0.0,10.0,27.0,78.46,116.0,32.0,116.0,32.0,6.0,26.0,3.0,5.0
14,039,0001,3711,025,Guadalajara,12.02,24.0,24.0,,15.0,0.0,8.0,10.0,120.0,55.0,15.0,55.0,15.0,,13.0,,8.0
14,039,0001,3711,026,Guadalajara,11.85,55.0,55.0,0.0,26.0,0.0,13.0,19.0,104.26,96.0,26.0,96.0,26.0,3.0,23.0,,6.0
14,039,0001,3711,027,Guadalajara,11.08,51.0,51.0,4.0,31.0,0.0,7.0,26.0,105.08,121.0,32.0,121.0,32.0,5.0,26.0,5.0,17.0
14,039,0001,3711,029,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3711,030,Guadalajara,12.04,16.0,16.0,0.0,5.0,0.0,3.0,5.0,62.5,26.0,5.0,26.0,5.0,,4.0,,0.0
14,039,0001,3711,031,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3711,032,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3726,001,Guadalajara,9.89,69.0,66.0,,30.0,0.0,19.0,13.0,98.33,119.0,30.0,119.0,30.0,12.0,14.0,5.0,12.0
14,039,0001,3726,002,Guadalajara,11.53,29.0,28.0,,14.0,0.0,11.0,7.0,100.0,58.0,14.0,58.0,14.0,6.0,7.0,,6.0
14,039,0001,3726,003,Guadalajara,9.52,113.0,113.0,7.0,53.0,0.0,29.0,38.0,99.05,209.0,53.0,209.0,53.0,18.0,33.0,7.0,20.0
14,039,0001,3726,004,Guadalajara,9.99,65.0,64.0,,23.0,0.0,13.0,15.0,103.7,110.0,23.0,110.0,23.0,7.0,14.0,5.0,14.0
14,039,0001,3726,005,Guadalajara,9.05,43.0,43.0,4.0,21.0,0.0,11.0,9.0,97.37,75.0,22.0,75.0,22.0,8.0,13.0,0.0,6.0
14,039,0001,3726,006,Guadalajara,9.44,19.0,18.0,0.0,7.0,0.0,,7.0,94.12,33.0,7.0,33.0,7.0,,6.0,0.0,3.0
14,039,0001,3726,007,Guadalajara,9.83,27.0,25.0,,16.0,0.0,4.0,10.0,85.71,52.0,16.0,52.0,16.0,6.0,10.0,,8.0
14,039,0001,3726,008,Guadalajara,8.92,51.0,46.0,,21.0,0.0,16.0,13.0,89.58,91.0,21.0,91.0,21.0,14.0,7.0,,9.0
14,039,0001,3726,009,Guadalajara,9.5,21.0,20.0,0.0,16.0,,6.0,7.0,122.22,40.0,16.0,40.0,16.0,7.0,8.0,,3.0
14,039,0001,3726,010,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3726,011,Guadalajara,10.0,70.0,68.0,,38.0,0.0,17.0,20.0,97.06,134.0,38.0,134.0,38.0,19.0,17.0,4.0,16.0
14,039,0001,3726,012,Guadalajara,11.4,9.0,8.0,0.0,3.0,0.0,,,233.33,10.0,3.0,10.0,3.0,,,0.0,
14,039,0001,3726,013,Guadalajara,9.01,113.0,113.0,7.0,46.0,0.0,31.0,29.0,96.81,185.0,46.0,185.0,46.0,29.0,16.0,3.0,12.0
14,039,0001,3726,014,Guadalajara,10.06,81.0,81.0,6.0,31.0,0.0,17.0,20.0,100.0,148.0,31.0,148.0,31.0,14.0,17.0,5.0,14.0
14,039,0001,3726,015,Guadalajara,10.29,65.0,65.0,4.0,26.0,0.0,17.0,16.0,100.0,112.0,26.0,112.0,26.0,9.0,14.0,4.0,11.0
14,039,0001,3726,016,Guadalajara,9.09,32.0,31.0,4.0,18.0,0.0,6.0,11.0,81.08,67.0,18.0,67.0,18.0,10.0,7.0,,8.0
14,039,0001,3726,017,Guadalajara,8.6,133.0,132.0,10.0,53.0,0.0,36.0,35.0,98.13,212.0,55.0,212.0,55.0,23.0,28.0,4.0,20.0
14,039,0001,3726,018,Guadalajara,9.79,25.0,24.0,,12.0,0.0,4.0,8.0,66.67,40.0,12.0,40.0,12.0,6.0,5.0,,5.0
14,039,0001,3726,019,Guadalajara,9.78,32.0,32.0,,11.0,0.0,5.0,9.0,72.0,43.0,11.0,43.0,10.0,5.0,6.0,0.0,
14,039,0001,3726,020,Guadalajara,11.67,20.0,20.0,0.0,7.0,0.0,4.0,,105.56,37.0,7.0,37.0,7.0,4.0,3.0,,4.0
14,039,0001,3726,021,Guadalajara,8.96,40.0,38.0,,19.0,0.0,6.0,15.0,68.42,64.0,19.0,64.0,19.0,9.0,8.0,3.0,6.0
14,039,0001,3726,022,Guadalajara,11.42,18.0,17.0,0.0,9.0,0.0,5.0,5.0,93.75,31.0,9.0,31.0,8.0,5.0,4.0,0.0,3.0
14,039,0001,3726,023,Guadalajara,8.27,31.0,30.0,4.0,18.0,0.0,6.0,13.0,92.86,54.0,19.0,54.0,19.0,11.0,8.0,,8.0
14,039,0001,3726,024,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3726,025,Guadalajara,8.81,70.0,67.0,4.0,38.0,0.0,17.0,20.0,115.71,151.0,39.0,151.0,35.0,19.0,18.0,3.0,14.0
14,039,0001,3726,026,Guadalajara,9.52,55.0,55.0,,30.0,0.0,14.0,11.0,172.73,120.0,30.0,90.0,29.0,20.0,10.0,0.0,11.0
14,039,0001,3726,027,Guadalajara,9.75,57.0,56.0,0.0,21.0,0.0,5.0,18.0,110.87,97.0,21.0,94.0,21.0,9.0,11.0,3.0,5.0
14,039,0001,3726,028,Guadalajara,9.55,25.0,24.0,3.0,12.0,0.0,8.0,12.0,104.35,47.0,13.0,47.0,13.0,7.0,4.0,,4.0
14,039,0001,3726,029,Guadalajara,12.63,6.0,5.0,0.0,3.0,0.0,,0.0,85.71,13.0,3.0,13.0,,,,0.0,
14,039,0001,3726,030,Guadalajara,10.43,15.0,15.0,0.0,9.0,0.0,3.0,7.0,100.0,30.0,9.0,30.0,7.0,,7.0,0.0,3.0
14,039,0001,3730,001,Guadalajara,10.36,27.0,27.0,,13.0,0.0,8.0,3.0,118.18,48.0,13.0,48.0,13.0,7.0,4.0,,4.0
14,039,0001,3730,002,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3730,003,Guadalajara,10.0,14.0,14.0,,10.0,0.0,4.0,6.0,113.33,32.0,10.0,32.0,9.0,5.0,5.0,0.0,
14,039,0001,3730,004,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3730,005,Guadalajara,9.6,5.0,5.0,0.0,3.0,0.0,,,133.33,7.0,3.0,7.0,3.0,,,,
14,039,0001,3730,006,Guadalajara,9.55,88.0,84.0,5.0,34.0,0.0,23.0,17.0,82.72,148.0,35.0,148.0,35.0,17.0,17.0,3.0,18.0
14,039,0001,3730,007,Guadalajara,9.23,126.0,125.0,7.0,53.0,0.0,37.0,33.0,93.39,234.0,54.0,234.0,54.0,29.0,24.0,3.0,13.0
14,039,0001,3730,008,Guadalajara,8.54,38.0,37.0,6.0,20.0,0.0,8.0,17.0,89.47,72.0,20.0,72.0,20.0,9.0,11.0,,10.0
14,039,0001,3730,009,Guadalajara,9.15,30.0,29.0,,11.0,0.0,7.0,4.0,54.55,51.0,11.0,51.0,11.0,6.0,5.0,,4.0
14,039,0001,3730,010,Guadalajara,,,,,,,,,,3.0,,,,,,,
14,039,0001,3730,011,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3730,012,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3730,013,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3730,014,Guadalajara,9.31,66.0,66.0,3.0,27.0,0.0,16.0,25.0,116.67,117.0,29.0,117.0,28.0,15.0,8.0,5.0,16.0
14,039,0001,3730,015,Guadalajara,9.44,37.0,36.0,,16.0,0.0,9.0,7.0,65.0,66.0,16.0,63.0,16.0,8.0,8.0,0.0,7.0
14,039,0001,3730,016,Guadalajara,,,,,,,,,,3.0,,,,,,,
14,039,0001,3730,017,Guadalajara,12.45,10.0,10.0,0.0,4.0,0.0,,5.0,36.36,15.0,4.0,15.0,4.0,,3.0,0.0,
14,039,0001,3730,018,Guadalajara,9.84,58.0,57.0,,21.0,0.0,12.0,14.0,67.86,94.0,21.0,94.0,16.0,11.0,9.0,,6.0
14,039,0001,3730,019,Guadalajara,8.94,73.0,73.0,11.0,32.0,0.0,18.0,22.0,93.02,166.0,33.0,166.0,33.0,13.0,20.0,,15.0
14,039,0001,3730,020,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3730,021,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3730,024,Guadalajara,8.48,22.0,18.0,,9.0,0.0,6.0,9.0,153.85,33.0,9.0,33.0,9.0,4.0,5.0,,5.0
14,039,0001,3745,001,Guadalajara,9.7,85.0,82.0,,51.0,0.0,20.0,17.0,110.23,185.0,51.0,185.0,50.0,35.0,12.0,4.0,8.0
14,039,0001,3745,002,Guadalajara,,,,,,,,,,3.0,,,,,,,
14,039,0001,3745,003,Guadalajara,10.81,141.0,138.0,,81.0,0.0,28.0,69.0,98.61,286.0,81.0,286.0,80.0,32.0,45.0,9.0,13.0
14,039,0001,3745,004,Guadalajara,11.36,37.0,34.0,0.0,17.0,0.0,9.0,13.0,122.22,60.0,17.0,60.0,16.0,10.0,7.0,,
14,039,0001,3745,005,Guadalajara,9.46,103.0,102.0,0.0,45.0,0.0,26.0,31.0,85.58,193.0,45.0,171.0,45.0,20.0,25.0,4.0,3.0
14,039,0001,3745,006,Guadalajara,9.76,61.0,58.0,0.0,31.0,0.0,14.0,21.0,90.14,135.0,31.0,135.0,31.0,14.0,15.0,5.0,
14,039,0001,3745,007,Guadalajara,10.41,43.0,40.0,0.0,21.0,0.0,10.0,15.0,78.0,89.0,21.0,89.0,21.0,8.0,13.0,,
14,039,0001,3745,008,Guadalajara,9.77,68.0,67.0,0.0,42.0,,11.0,11.0,93.94,128.0,42.0,128.0,42.0,29.0,12.0,3.0,9.0
14,039,0001,3745,009,Guadalajara,9.95,176.0,172.0,3.0,95.0,0.0,45.0,45.0,89.64,421.0,95.0,333.0,95.0,36.0,57.0,5.0,16.0
14,039,0001,3745,010,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3745,011,Guadalajara,9.68,36.0,36.0,6.0,22.0,0.0,9.0,14.0,88.1,79.0,22.0,79.0,21.0,8.0,13.0,,6.0
14,039,0001,3745,012,Guadalajara,10.62,38.0,37.0,0.0,26.0,0.0,12.0,24.0,70.83,82.0,26.0,82.0,26.0,14.0,11.0,,
14,039,0001,3745,013,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,039,0001,3745,014,Guadalajara,10.05,55.0,55.0,,34.0,0.0,14.0,24.0,137.25,121.0,34.0,121.0,34.0,15.0,18.0,4.0,
