ENTIDAD,MUN,LOC,AGEB,MZA,NOM_LOC,GRAPROES,PEA,POCUPADA,P15YM_SE,VPH_C_SERV,VPH_SNBIEN,P_18A24,P_60YMAS,REL_H_M,POBTOT,TOTHOG,POBHOG,VIVPAR_HAB,VPH_NDACMM,VPH_AUTOM,VPH_MOTO,VPH_BICI,ClaveGeo
14,039,0001,.,004,Guadalajara,9.16,90.0,90.0,13.0,45.0,0.0,18.0,32.0,87.65,152.0,45.0,152.0,45.0,21.0,24.0,6.0,12.0,140390001.004
14,039,0001,.,005,Guadalajara,11.58,110.0,110.0,11.0,77.0,0.0,22.0,27.0,96.49,224.0,77.0,224.0,77.0,22.0,53.0,13.0,27.0,140390001.005
14,039,0001,.,006,Guadalajara,12.25,55.0,54.0,,34.0,0.0,9.0,24.0,86.57,125.0,34.0,125.0,29.0,14.0,20.0,3.0,4.0,140390001.006
14,039,0001,.,007,Guadalajara,11.79,44.0,44.0,0.0,26.0,0.0,9.0,18.0,88.0,94.0,26.0,94.0,25.0,8.0,17.0,4.0,7.0,140390001.007
14,039,0001,.,008,Guadalajara,11.12,64.0,63.0,0.0,40.0,0.0,21.0,26.0,82.43,135.0,40.0,135.0,38.0,11.0,28.0,5.0,10.0,140390001.008
14,039,0001,.,009,Guadalajara,9.42,35.0,35.0,,18.0,0.0,6.0,14.0,84.62,72.0,19.0,72.0,15.0,11.0,7.0,,5.0,140390001.009
14,039,0001,.,010,Guadalajara,11.81,43.0,41.0,0.0,24.0,0.0,12.0,20.0,77.27,78.0,24.0,78.0,24.0,9.0,14.0,,5.0,140390001.010
14,039,0001,.,011,Guadalajara,12.19,51.0,51.0,0.0,22.0,0.0,9.0,12.0,121.62,82.0,22.0,82.0,19.0,5.0,17.0,,,140390001.011
14,039,0001,.,012,Guadalajara,13.04,17.0,17.0,0.0,13.0,0.0,,6.0,88.89,34.0,13.0,34.0,13.0,3.0,10.0,,,140390001.012
14,039,0001,.,013,Guadalajara,10.22,60.0,60.0,,34.0,0.0,11.0,30.0,79.71,124.0,34.0,124.0,31.0,17.0,16.0,,5.0,140390001.013
14,039,0001,.,014,Guadalajara,10.46,66.0,63.0,4.0,33.0,0.0,15.0,21.0,92.65,131.0,33.0,131.0,32.0,12.0,21.0,6.0,5.0,140390001.014
14,039,0001,.,015,Guadalajara,9.79,20.0,20.0,0.0,16.0,0.0,7.0,3.0,124.0,56.0,16.0,56.0,14.0,6.0,9.0,4.0,7.0,140390001.015
14,039,0001,.,016,Guadalajara,9.17,51.0,50.0,,22.0,0.0,16.0,11.0,81.82,100.0,22.0,100.0,21.0,10.0,11.0,4.0,11.0,140390001.016
14,039,0001,.,017,Guadalajara,11.87,35.0,35.0,,21.0,0.0,5.0,13.0,74.42,75.0,21.0,75.0,20.0,6.0,15.0,,,140390001.017
14,039,0001,.,018,Guadalajara,11.31,54.0,54.0,,28.0,0.0,15.0,17.0,96.15,102.0,28.0,102.0,27.0,11.0,15.0,3.0,8.0,140390001.018
14,039,0001,.,019,Guadalajara,13.15,61.0,60.0,0.0,39.0,,13.0,27.0,85.07,124.0,39.0,124.0,38.0,14.0,23.0,5.0,9.0,140390001.019
14,039,0001,.,020,Guadalajara,13.04,50.0,50.0,,36.0,0.0,14.0,24.0,85.19,100.0,36.0,100.0,35.0,6.0,29.0,4.0,4.0,140390001.020
14,039,0001,.,021,Guadalajara,13.49,50.0,47.0,,33.0,0.0,17.0,21.0,96.3,106.0,34.0,106.0,33.0,11.0,23.0,6.0,4.0,140390001.021
14,039,0001,.,022,Guadalajara,12.99,42.0,42.0,,26.0,0.0,6.0,20.0,100.0,84.0,26.0,84.0,25.0,8.0,18.0,,,140390001.022
14,039,0001,.,023,Guadalajara,13.35,34.0,32.0,0.0,19.0,0.0,6.0,15.0,82.35,62.0,19.0,62.0,19.0,,17.0,4.0,,140390001.023
14,039,0001,.,024,Guadalajara,13.78,19.0,18.0,0.0,17.0,0.0,0.0,12.0,64.29,46.0,17.0,46.0,17.0,6.0,11.0,3.0,3.0,140390001.024
14,039,0001,.,025,Guadalajara,10.39,29.0,26.0,4.0,17.0,0.0,0.0,21.0,83.33,55.0,17.0,55.0,13.0,7.0,9.0,3.0,,140390001.025
14,039,0001,.,026,Guadalajara,9.17,14.0,14.0,,8.0,0.0,3.0,7.0,125.0,27.0,8.0,27.0,8.0,3.0,5.0,,,140390001.026
14,039,0001,4902,001,Guadalajara,15.2,100.0,98.0,0.0,59.0,0.0,19.0,27.0,87.64,167.0,59.0,167.0,42.0,3.0,56.0,8.0,12.0,1403900014902001
14,039,0001,4902,002,Guadalajara,16.0,64.0,62.0,0.0,43.0,0.0,5.0,16.0,104.17,98.0,43.0,98.0,42.0,3.0,40.0,6.0,3.0,1403900014902002
14,039,0001,4902,003,Guadalajara,14.31,51.0,49.0,0.0,37.0,0.0,6.0,34.0,97.96,97.0,37.0,97.0,37.0,4.0,33.0,,,1403900014902003
14,039,0001,4902,004,Guadalajara,15.29,68.0,67.0,,44.0,0.0,9.0,27.0,84.21,105.0,44.0,105.0,36.0,3.0,41.0,3.0,6.0,1403900014902004
14,039,0001,4902,005,Guadalajara,14.81,211.0,210.0,,136.0,0.0,45.0,92.0,81.0,362.0,136.0,362.0,106.0,7.0,127.0,12.0,7.0,1403900014902005
14,039,0001,4902,006,Guadalajara,15.53,62.0,61.0,0.0,32.0,0.0,8.0,32.0,109.76,86.0,32.0,86.0,22.0,4.0,28.0,0.0,0.0,1403900014902006
14,039,0001,4902,007,Guadalajara,15.26,84.0,84.0,0.0,54.0,0.0,5.0,25.0,104.92,125.0,54.0,125.0,21.0,3.0,51.0,4.0,13.0,1403900014902007
14,039,0001,4902,008,Guadalajara,13.94,26.0,26.0,0.0,25.0,0.0,6.0,13.0,71.43,60.0,25.0,60.0,25.0,,24.0,,,1403900014902008
14,039,0001,4902,009,Guadalajara,15.56,52.0,49.0,0.0,40.0,0.0,9.0,32.0,74.55,96.0,40.0,96.0,37.0,3.0,37.0,,11.0,1403900014902009
14,039,0001,4902,010,Guadalajara,14.84,99.0,97.0,,68.0,0.0,18.0,62.0,73.64,191.0,69.0,191.0,66.0,5.0,63.0,,6.0,1403900014902010
14,039,0001,4902,011,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902011
14,039,0001,4902,012,Guadalajara,14.98,40.0,40.0,,24.0,0.0,11.0,8.0,107.14,58.0,24.0,58.0,24.0,,22.0,,,1403900014902012
14,039,0001,4902,013,Guadalajara,15.13,167.0,165.0,,111.0,0.0,29.0,49.0,89.29,265.0,111.0,265.0,62.0,13.0,98.0,15.0,31.0,1403900014902013
14,039,0001,4902,014,Guadalajara,14.77,69.0,65.0,3.0,52.0,0.0,8.0,35.0,82.43,135.0,52.0,135.0,12.0,3.0,49.0,5.0,9.0,1403900014902014
14,039,0001,4902,015,Guadalajara,15.09,41.0,39.0,0.0,28.0,0.0,7.0,11.0,56.41,61.0,28.0,61.0,23.0,3.0,25.0,0.0,5.0,1403900014902015
14,039,0001,4902,016,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902016
14,039,0001,4902,017,Guadalajara,15.02,30.0,30.0,0.0,19.0,0.0,10.0,8.0,100.0,64.0,19.0,64.0,17.0,,18.0,0.0,,1403900014902017
14,039,0001,4902,018,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902018
14,039,0001,4902,019,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902019
14,039,0001,4902,020,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902020
14,039,0001,4902,021,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902021
14,039,0001,4902,022,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902022
14,039,0001,4902,023,Guadalajara,14.53,35.0,34.0,0.0,21.0,0.0,10.0,13.0,117.24,63.0,21.0,63.0,11.0,,20.0,,4.0,1403900014902023
14,039,0001,4902,024,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902024
14,039,0001,4902,025,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014902025
14,039,0001,4917,001,Guadalajara,14.0,38.0,37.0,0.0,22.0,0.0,7.0,13.0,81.82,60.0,22.0,60.0,17.0,3.0,19.0,0.0,4.0,1403900014917001
14,039,0001,4917,002,Guadalajara,14.36,43.0,43.0,,31.0,0.0,12.0,32.0,87.23,88.0,31.0,88.0,21.0,7.0,24.0,,8.0,1403900014917002
14,039,0001,4917,003,Guadalajara,15.37,61.0,60.0,0.0,39.0,0.0,13.0,21.0,98.04,101.0,39.0,101.0,27.0,6.0,33.0,3.0,5.0,1403900014917003
14,039,0001,4917,004,Guadalajara,15.81,17.0,17.0,0.0,7.0,0.0,4.0,8.0,64.71,28.0,7.0,28.0,7.0,0.0,7.0,0.0,,1403900014917004
14,039,0001,4917,005,Guadalajara,14.46,66.0,64.0,,35.0,0.0,14.0,30.0,60.29,109.0,35.0,98.0,26.0,,33.0,,7.0,1403900014917005
14,039,0001,4917,006,Guadalajara,15.77,42.0,38.0,0.0,23.0,0.0,,18.0,82.05,71.0,24.0,71.0,11.0,3.0,20.0,,3.0,1403900014917006
14,039,0001,4917,007,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014917007
14,039,0001,4917,008,Guadalajara,14.97,67.0,65.0,,40.0,0.0,9.0,20.0,89.83,112.0,40.0,112.0,29.0,5.0,35.0,,10.0,1403900014917008
14,039,0001,4917,009,Guadalajara,16.2,39.0,36.0,0.0,24.0,0.0,,9.0,86.21,54.0,24.0,54.0,15.0,4.0,20.0,0.0,,1403900014917009
14,039,0001,4917,010,Guadalajara,14.76,48.0,48.0,0.0,35.0,0.0,19.0,18.0,107.69,81.0,35.0,81.0,30.0,10.0,25.0,3.0,4.0,1403900014917010
14,039,0001,4917,011,Guadalajara,14.16,82.0,82.0,,58.0,0.0,7.0,43.0,94.03,130.0,58.0,130.0,28.0,12.0,46.0,5.0,8.0,1403900014917011
14,039,0001,4917,012,Guadalajara,12.91,30.0,30.0,0.0,16.0,0.0,11.0,12.0,53.13,49.0,16.0,49.0,12.0,0.0,16.0,0.0,3.0,1403900014917012
14,039,0001,4917,013,Guadalajara,14.47,25.0,25.0,,16.0,0.0,3.0,12.0,100.0,42.0,16.0,42.0,16.0,,15.0,0.0,4.0,1403900014917013
14,039,0001,4917,014,Guadalajara,15.1,36.0,34.0,0.0,19.0,0.0,5.0,22.0,82.35,62.0,19.0,62.0,15.0,,18.0,,4.0,1403900014917014
14,039,0001,4917,015,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014917015
14,039,0001,4917,016,Guadalajara,14.63,25.0,25.0,0.0,21.0,0.0,6.0,8.0,164.29,37.0,21.0,37.0,17.0,4.0,17.0,,,1403900014917016
14,039,0001,4917,017,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014917017
14,039,0001,4917,018,Guadalajara,14.34,32.0,32.0,0.0,23.0,0.0,9.0,20.0,84.38,59.0,23.0,59.0,21.0,4.0,19.0,,6.0,1403900014917018
14,039,0001,4917,019,Guadalajara,15.51,43.0,43.0,0.0,31.0,0.0,8.0,15.0,78.79,59.0,31.0,59.0,23.0,6.0,25.0,,3.0,1403900014917019
14,039,0001,4917,020,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014917020
14,039,0001,4917,021,Guadalajara,14.32,27.0,26.0,3.0,16.0,0.0,7.0,19.0,81.48,49.0,16.0,49.0,8.0,,15.0,3.0,3.0,1403900014917021
14,039,0001,4917,022,Guadalajara,15.2,35.0,32.0,,22.0,0.0,3.0,14.0,100.0,54.0,22.0,54.0,,,20.0,0.0,3.0,1403900014917022
14,039,0001,4917,023,Guadalajara,14.91,68.0,66.0,0.0,35.0,0.0,10.0,21.0,115.56,97.0,35.0,97.0,20.0,,34.0,4.0,6.0,1403900014917023
14,039,0001,4917,024,Guadalajara,15.4,71.0,70.0,0.0,42.0,0.0,4.0,29.0,89.09,104.0,42.0,104.0,19.0,6.0,36.0,,6.0,1403900014917024
14,039,0001,4917,025,Guadalajara,14.02,40.0,39.0,0.0,25.0,0.0,5.0,23.0,87.5,75.0,25.0,73.0,15.0,5.0,20.0,,5.0,1403900014917025
14,039,0001,4917,026,Guadalajara,14.36,31.0,31.0,0.0,22.0,0.0,3.0,22.0,96.55,57.0,22.0,57.0,19.0,3.0,19.0,0.0,3.0,1403900014917026
14,039,0001,4917,027,Guadalajara,14.77,8.0,8.0,0.0,8.0,0.0,4.0,10.0,41.18,24.0,8.0,24.0,6.0,,7.0,0.0,,1403900014917027
14,039,0001,4917,028,Guadalajara,15.77,244.0,244.0,,168.0,0.0,39.0,68.0,90.55,383.0,168.0,383.0,98.0,16.0,152.0,9.0,19.0,1403900014917028
14,039,0001,4917,029,Guadalajara,,,,,,,,,,5.0,,,,,,,,1403900014917029
14,039,0001,4917,030,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014917030
14,039,0001,4917,031,Guadalajara,,,,,,,,,,2.0,,,,,,,,1403900014917031
14,039,0001,4917,032,Guadalajara,15.0,75.0,75.0,,56.0,,,27.0,98.28,115.0,56.0,115.0,45.0,3.0,52.0,12.0,14.0,1403900014917032
14,039,0001,4917,033,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014917033
14,039,0001,4917,034,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014917034
14,039,0001,4921,001,Guadalajara,10.46,77.0,73.0,,34.0,0.0,22.0,13.0,75.64,137.0,34.0,137.0,34.0,14.0,18.0,7.0,8.0,1403900014921001
14,039,0001,4921,002,Guadalajara,10.38,84.0,83.0,3.0,44.0,0.0,17.0,31.0,95.35,168.0,44.0,168.0,42.0,15.0,23.0,11.0,14.0,1403900014921002
14,039,0001,4921,003,Guadalajara,10.19,82.0,74.0,,29.0,0.0,18.0,17.0,94.52,142.0,30.0,142.0,30.0,8.0,20.0,8.0,10.0,1403900014921003
14,039,0001,4921,004,Guadalajara,10.35,32.0,25.0,0.0,14.0,0.0,8.0,8.0,65.79,63.0,15.0,63.0,13.0,6.0,8.0,,4.0,1403900014921004
14,039,0001,4921,005,Guadalajara,9.42,42.0,41.0,4.0,20.0,0.0,12.0,17.0,88.1,79.0,20.0,79.0,20.0,7.0,11.0,3.0,3.0,1403900014921005
14,039,0001,4921,006,Guadalajara,8.74,54.0,52.0,0.0,27.0,0.0,10.0,13.0,75.38,114.0,27.0,114.0,27.0,12.0,15.0,3.0,4.0,1403900014921006
14,039,0001,4921,007,Guadalajara,8.59,47.0,46.0,,21.0,0.0,10.0,12.0,117.5,87.0,21.0,87.0,17.0,9.0,10.0,3.0,3.0,1403900014921007
14,039,0001,4921,008,Guadalajara,9.18,38.0,37.0,,15.0,0.0,11.0,8.0,97.22,71.0,15.0,71.0,15.0,8.0,5.0,5.0,9.0,1403900014921008
14,039,0001,4921,009,Guadalajara,8.55,47.0,47.0,6.0,25.0,0.0,10.0,23.0,74.58,103.0,25.0,103.0,25.0,10.0,14.0,6.0,4.0,1403900014921009
14,039,0001,4921,010,Guadalajara,11.1,49.0,48.0,0.0,29.0,0.0,6.0,14.0,78.26,82.0,29.0,82.0,29.0,12.0,15.0,4.0,9.0,1403900014921010
14,039,0001,4921,011,Guadalajara,9.82,82.0,81.0,,39.0,0.0,20.0,15.0,112.31,138.0,39.0,138.0,39.0,20.0,17.0,3.0,10.0,1403900014921011
14,039,0001,4921,012,Guadalajara,9.39,53.0,51.0,0.0,17.0,0.0,20.0,21.0,94.34,103.0,18.0,103.0,18.0,4.0,12.0,4.0,4.0,1403900014921012
14,039,0001,4921,013,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014921013
14,039,0001,4921,014,Guadalajara,9.37,66.0,66.0,3.0,26.0,0.0,8.0,12.0,122.64,118.0,26.0,118.0,23.0,10.0,16.0,,10.0,1403900014921014
14,039,0001,4921,015,Guadalajara,8.39,80.0,73.0,,35.0,0.0,14.0,28.0,107.04,147.0,35.0,147.0,34.0,20.0,15.0,,3.0,1403900014921015
14,039,0001,4921,016,Guadalajara,8.67,16.0,16.0,,11.0,0.0,3.0,3.0,100.0,34.0,11.0,34.0,10.0,6.0,5.0,,3.0,1403900014921016
14,039,0001,4921,017,Guadalajara,11.66,36.0,36.0,0.0,19.0,0.0,7.0,11.0,68.0,84.0,19.0,84.0,19.0,6.0,13.0,0.0,6.0,1403900014921017
14,039,0001,4921,018,Guadalajara,9.58,44.0,44.0,4.0,21.0,0.0,8.0,12.0,89.13,87.0,21.0,87.0,21.0,12.0,6.0,4.0,5.0,1403900014921018
14,039,0001,4921,019,Guadalajara,9.57,79.0,79.0,3.0,37.0,0.0,13.0,17.0,101.43,141.0,37.0,133.0,37.0,19.0,15.0,5.0,,1403900014921019
14,039,0001,4921,020,Guadalajara,8.82,35.0,35.0,6.0,20.0,0.0,7.0,13.0,94.74,74.0,20.0,74.0,20.0,8.0,12.0,3.0,6.0,1403900014921020
14,039,0001,4921,021,Guadalajara,9.61,78.0,78.0,3.0,34.0,0.0,31.0,19.0,81.71,149.0,34.0,149.0,34.0,16.0,15.0,5.0,3.0,1403900014921021
14,039,0001,4921,022,Guadalajara,9.68,50.0,49.0,3.0,26.0,0.0,16.0,10.0,108.7,96.0,26.0,96.0,23.0,18.0,8.0,,,1403900014921022
14,039,0001,4921,023,Guadalajara,8.62,33.0,33.0,,17.0,0.0,4.0,18.0,100.0,62.0,17.0,62.0,16.0,10.0,7.0,,4.0,1403900014921023
14,039,0001,4921,024,Guadalajara,10.58,55.0,55.0,,27.0,0.0,11.0,19.0,116.28,93.0,27.0,93.0,26.0,9.0,17.0,5.0,3.0,1403900014921024
14,039,0001,4921,025,Guadalajara,9.51,46.0,46.0,0.0,22.0,0.0,7.0,13.0,114.29,75.0,22.0,75.0,22.0,9.0,12.0,3.0,,1403900014921025
14,039,0001,4921,026,Guadalajara,10.18,77.0,73.0,3.0,35.0,0.0,19.0,16.0,100.0,118.0,36.0,118.0,35.0,12.0,16.0,8.0,7.0,1403900014921026
14,039,0001,4921,027,Guadalajara,8.77,63.0,62.0,3.0,24.0,0.0,20.0,15.0,106.25,99.0,24.0,99.0,24.0,11.0,11.0,5.0,9.0,1403900014921027
14,039,0001,4936,001,Guadalajara,11.02,63.0,63.0,,38.0,0.0,12.0,41.0,74.03,134.0,38.0,134.0,37.0,19.0,19.0,,7.0,1403900014936001
14,039,0001,4936,002,Guadalajara,10.03,67.0,66.0,,36.0,0.0,18.0,28.0,76.47,120.0,36.0,120.0,34.0,26.0,9.0,,12.0,1403900014936002
14,039,0001,4936,003,Guadalajara,10.3,55.0,53.0,3.0,26.0,0.0,20.0,19.0,96.61,116.0,26.0,116.0,26.0,17.0,8.0,,,1403900014936003
14,039,0001,4936,004,Guadalajara,10.94,46.0,46.0,,19.0,0.0,11.0,7.0,97.62,83.0,19.0,83.0,19.0,9.0,8.0,4.0,7.0,1403900014936004
14,039,0001,4936,005,Guadalajara,10.32,38.0,38.0,0.0,16.0,0.0,5.0,14.0,87.5,75.0,16.0,75.0,15.0,6.0,10.0,,5.0,1403900014936005
14,039,0001,4936,006,Guadalajara,10.08,31.0,29.0,3.0,18.0,0.0,10.0,18.0,70.27,63.0,18.0,63.0,18.0,8.0,9.0,,,1403900014936006
14,039,0001,4936,007,Guadalajara,,,,,,,,,,4.0,,,,,,,,1403900014936007
14,039,0001,4936,008,Guadalajara,10.14,34.0,34.0,3.0,21.0,0.0,10.0,17.0,85.37,76.0,21.0,76.0,21.0,5.0,16.0,,4.0,1403900014936008
14,039,0001,4936,009,Guadalajara,10.62,38.0,38.0,,17.0,0.0,7.0,11.0,97.22,71.0,17.0,71.0,17.0,9.0,8.0,,8.0,1403900014936009
14,039,0001,4936,010,Guadalajara,10.21,27.0,27.0,0.0,13.0,0.0,6.0,7.0,47.22,53.0,13.0,53.0,11.0,6.0,6.0,,4.0,1403900014936010
14,039,0001,4936,011,Guadalajara,9.87,30.0,30.0,,17.0,0.0,9.0,18.0,94.12,66.0,17.0,66.0,17.0,6.0,11.0,3.0,5.0,1403900014936011
14,039,0001,4936,012,Guadalajara,10.23,52.0,52.0,,25.0,0.0,11.0,15.0,106.52,95.0,26.0,95.0,25.0,13.0,12.0,,9.0,1403900014936012
14,039,0001,4936,013,Guadalajara,10.1,50.0,49.0,,25.0,0.0,12.0,15.0,92.45,102.0,25.0,102.0,25.0,11.0,10.0,5.0,6.0,1403900014936013
14,039,0001,4936,014,Guadalajara,10.75,61.0,61.0,3.0,30.0,0.0,11.0,13.0,98.0,99.0,30.0,99.0,29.0,16.0,14.0,,8.0,1403900014936014
14,039,0001,4936,015,Guadalajara,10.62,88.0,88.0,3.0,58.0,0.0,21.0,54.0,88.35,194.0,58.0,194.0,56.0,29.0,27.0,3.0,12.0,1403900014936015
14,039,0001,4936,016,Guadalajara,11.64,48.0,47.0,0.0,25.0,0.0,10.0,14.0,100.0,94.0,25.0,94.0,25.0,10.0,13.0,4.0,5.0,1403900014936016
14,039,0001,4936,017,Guadalajara,10.13,51.0,51.0,0.0,28.0,0.0,5.0,21.0,80.7,103.0,28.0,103.0,28.0,14.0,14.0,,7.0,1403900014936017
14,039,0001,4936,018,Guadalajara,10.57,28.0,27.0,0.0,16.0,0.0,,15.0,92.86,54.0,16.0,54.0,16.0,12.0,3.0,,,1403900014936018
14,039,0001,4936,019,Guadalajara,10.18,62.0,57.0,4.0,31.0,0.0,24.0,24.0,81.97,111.0,31.0,111.0,29.0,18.0,13.0,,9.0,1403900014936019
14,039,0001,4936,020,Guadalajara,10.43,71.0,65.0,3.0,32.0,0.0,18.0,13.0,87.3,118.0,32.0,118.0,32.0,17.0,14.0,5.0,14.0,1403900014936020
14,039,0001,4936,021,Guadalajara,11.15,23.0,23.0,0.0,9.0,0.0,3.0,4.0,88.24,32.0,9.0,32.0,9.0,4.0,5.0,,,1403900014936021
14,039,0001,4936,022,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014936022
14,039,0001,4936,023,Guadalajara,10.38,83.0,82.0,5.0,35.0,0.0,16.0,20.0,76.83,145.0,35.0,145.0,34.0,17.0,17.0,,14.0,1403900014936023
14,039,0001,4936,024,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900014936024
14,039,0001,4936,025,Guadalajara,11.16,42.0,42.0,,21.0,0.0,13.0,8.0,81.82,80.0,21.0,80.0,21.0,9.0,12.0,3.0,8.0,1403900014936025
14,039,0001,4936,026,Guadalajara,10.71,21.0,20.0,,13.0,0.0,4.0,10.0,109.52,44.0,13.0,44.0,13.0,6.0,7.0,3.0,5.0,1403900014936026
14,039,0001,4936,027,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1403900014936027
14,039,0001,4936,028,Guadalajara,9.63,24.0,23.0,3.0,17.0,0.0,10.0,13.0,92.59,52.0,17.0,52.0,16.0,11.0,6.0,,,1403900014936028
14,039,0001,4936,029,Guadalajara,9.46,39.0,39.0,,20.0,0.0,6.0,14.0,90.24,78.0,20.0,78.0,20.0,11.0,9.0,3.0,,1403900014936029
14,039,0001,4936,030,Guadalajara,10.7,44.0,44.0,0.0,25.0,0.0,12.0,14.0,93.02,83.0,25.0,83.0,23.0,21.0,4.0,0.0,,1403900014936030
14,039,0001,4940,001,Guadalajara,14.0,16.0,16.0,0.0,16.0,0.0,4.0,6.0,125.0,45.0,16.0,45.0,16.0,4.0,11.0,,,1403900014940001
14,039,0001,4940,002,Guadalajara,14.1,19.0,19.0,0.0,14.0,0.0,7.0,6.0,120.0,33.0,14.0,33.0,14.0,7.0,6.0,,,1403900014940002
14,039,0001,4940,003,Guadalajara,11.2,11.0,11.0,0.0,8.0,0.0,,,60.0,16.0,8.0,16.0,8.0,5.0,,,0.0,1403900014940003
14,039,0001,4940,004,Guadalajara,13.05,14.0,14.0,0.0,8.0,0.0,0.0,3.0,108.33,25.0,8.0,25.0,8.0,3.0,5.0,0.0,0.0,1403900014940004
14,039,0001,4940,005,Guadalajara,13.93,22.0,22.0,0.0,16.0,0.0,5.0,3.0,121.05,42.0,16.0,42.0,16.0,8.0,8.0,0.0,3.0,1403900014940005
14,039,0001,4940,007,Guadalajara,14.06,24.0,24.0,,16.0,0.0,4.0,4.0,100.0,36.0,16.0,36.0,16.0,8.0,7.0,,,1403900014940007
14,039,0001,4940,008,Guadalajara,13.0,14.0,14.0,0.0,16.0,0.0,4.0,8.0,87.5,30.0,16.0,30.0,16.0,10.0,6.0,0.0,0.0,1403900014940008
14,039,0001,4940,009,Guadalajara,13.04,13.0,13.0,,13.0,0.0,6.0,6.0,65.0,33.0,13.0,33.0,13.0,5.0,8.0,,0.0,1403900014940009
14,039,0001,4940,010,Guadalajara,12.31,18.0,18.0,0.0,14.0,0.0,4.0,8.0,129.41,39.0,14.0,39.0,14.0,5.0,9.0,,,1403900014940010
14,039,0001,4940,011,Guadalajara,12.2,5.0,5.0,0.0,7.0,0.0,0.0,3.0,55.56,14.0,7.0,14.0,7.0,3.0,4.0,,,1403900014940011
14,039,0001,4940,012,Guadalajara,12.09,19.0,18.0,0.0,14.0,0.0,8.0,5.0,105.0,41.0,14.0,41.0,14.0,10.0,3.0,,3.0,1403900014940012
14,039,0001,4940,013,Guadalajara,14.0,10.0,10.0,0.0,6.0,0.0,0.0,,220.0,16.0,6.0,16.0,6.0,3.0,,,,1403900014940013
14,039,0001,4940,014,Guadalajara,13.33,9.0,9.0,,7.0,0.0,,,225.0,13.0,7.0,13.0,7.0,4.0,,,3.0,1403900014940014
14,039,0001,4940,015,Guadalajara,14.14,19.0,18.0,0.0,16.0,0.0,3.0,7.0,63.64,36.0,16.0,36.0,16.0,8.0,8.0,,,1403900014940015
14,039,0001,4940,016,Guadalajara,13.02,38.0,37.0,0.0,26.0,0.0,8.0,7.0,100.0,62.0,26.0,62.0,26.0,15.0,11.0,,5.0,1403900014940016
